ID,NAME,ORGRANIZATION AND PROGRAM NAME,ADDRESS,BOROUGH,ZIP,DISPLAY PHYSICAL ADDRESS,PHONE,FAX,TTY,WEBSITE,HOTLINE PHONE,HOTLINE HOURS,HOTLINE HOURS (OTHER),PROGRAM HOURS,PROGRAM HOURS (OTHER),BOROUGHS SERVED,LANGUAGE INTERPRETATION SVCS,LANGUAGE SVCS,LANGUAGE (OTHER),WHEELCHAIR ACCESS,FEE SVC,SPECIALIZED SVCS,OTHER SPECIALIZED SVCS,SVCS PROVIDED,OTHER SVCS PROVIDED,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BIN,BBL,NTA
1a80c4f9-6310-4b98-a19b-1192da9d8d6f,New York City Commission on Human Rights - Queens Community Service Center,New York City Commission on Human Rights - Queens Community Service Center,"153-01 Jamaica Avenue, Room 203",Queens,11432,Yes,1-718-657-2465,,,https://www1.nyc.gov/site/cchr/index.page,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Queens,Yes,,,Yes,No,Other,"The New York City Commission on Human Rights is charged with the enforcement of the Human Rights Law of the City of New York, and with educating the public and encouraging positive community relations. The Commission is divided into two major bureaus -- Law Enforcement and Community Relations: (1) The Law Enforcement Bureau is responsible for the intake, investigation, and prosecution of complaints alleging violations of the Law; and (2) The Community Relations Bureau provides public education about the Human Rights Law and helps cultivate understanding and respect among the Cityâs many diverse communities through its borough-based Community Service Centers and numerous educational and outreach programs.",,,40.702799,-73.802113,12,24,240,4208827,4097540057,Jamaica
c163ed6a-1ae1-4ab3-9ce2-83f7f79e5f7f,New York City Commission on Human Rights - Manhattan Community Service Center,New York City Commission on Human Rights - Manhattan Community Service Center,22 Reade Street - First Floor,Manhattan,10007,Yes,1-212-306-7450,,,https://www1.nyc.gov/site/cchr/index.page,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Manhattan,Yes,,,Yes,No,Other,"The New York City Commission on Human Rights is charged with the enforcement of the Human Rights Law of the City of New York, and with educating the public and encouraging positive community relations. The Commission is divided into two major bureaus -- Law Enforcement and Community Relations: (1) The Law Enforcement Bureau is responsible for the intake, investigation, and prosecution of complaints alleging violations of the Law; and (2) The Community Relations Bureau provides public education about the Human Rights Law and helps cultivate understanding and respect among the Cityâs many diverse communities through its borough-based Community Service Centers and numerous educational and outreach programs.",,,40.714231,-74.004895,1,1,31,1078613,1001540023,SoHo-TriBeCa-Civic Center-Little Italy
dd24484c-29d6-41ae-9359-438b7fd50a57,New York City Commission on Human Rights - Brooklyn Community Service Center,New York City Commission on Human Rights - Brooklyn Community Service Center,"25 Chapel Street, Suite 1001",Brooklyn,11201,Yes,1-718-722-3130,,,https://www1.nyc.gov/site/cchr/index.page,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Brooklyn,Yes,,,Yes,No,Other,"The New York City Commission on Human Rights is charged with the enforcement of the Human Rights Law of the City of New York, and with educating the public and encouraging positive community relations. The Commission is divided into two major bureaus -- Law Enforcement and Community Relations: (1) The Law Enforcement Bureau is responsible for the intake, investigation, and prosecution of complaints alleging violations of the Law; and (2) The Community Relations Bureau provides public education about the Human Rights Law and helps cultivate understanding and respect among the Cityâs many diverse communities through its borough-based Community Service Centers and numerous educational and outreach programs.",,,40.697254,-73.986015,2,33,13,3335884,3001180006,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
ada67050-3c46-4771-b590-0f79bd4f8729,New York City Commission on Human Rights - Bronx Community Service Center,New York City Commission on Human Rights - Bronx Community Service Center,"1932 Arthur Avenue, Room 203A",Bronx,10457,Yes,1-718-579-6900,,,https://www1.nyc.gov/site/cchr/index.page,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Bronx,Yes,,,Yes,No,Other,"The New York City Commission on Human Rights is charged with the enforcement of the Human Rights Law of the City of New York, and with educating the public and encouraging positive community relations. The Commission is divided into two major bureaus -- Law Enforcement and Community Relations: (1) The Law Enforcement Bureau is responsible for the intake, investigation, and prosecution of complaints alleging violations of the Law; and (2) The Community Relations Bureau provides public education about the Human Rights Law and helps cultivate understanding and respect among the Cityâs many diverse communities through its borough-based Community Service Centers and numerous educational and outreach programs.",,,40.845685,-73.893294,6,17,36901,2009911,2029470018,East Tremont
6dd276f7-71df-4d11-8fc4-c5a531eda052,New York City Alliance Against Sexual Assault,New York City Alliance Against Sexual Assault,"32 Broadway, Suite 1101",Manhattan,10004,Yes,1-212-229-0345,1-212-229-0676,,http://www.svfreenyc.org,1-212-514-7233,Mon - Fri: 9:00 AM - 5:00 PM,,Mon - Fri: 9:00 AM - 5:00 PM,,Brooklyn;Bronx;Manhattan;Queens;Staten Island,Yes,Russian;Spanish,,Yes,No,Survivors of Sexual Assault and DV;LGBTQ;Men;Survivors of Teen Dating Violence,,Community Education;Court/Police Accompaniment;Crisis Counseling;Emergency Assistance/Transportation;Sexual Assault Services,,40.706045,-74.013096,1,1,9,1078979,1000220017,Battery Park City-Lower Manhattan
44e04bd7-1a1d-4014-88b4-42e9caf5d383,"Manhattan Midtown South Precinct, Domestic Violence Unit, New York City Police Department","Manhattan Midtown South Precinct, Domestic Violence Unit, New York City Police Department",375 West 35 Street,Manhattan,10001,Yes,1-212-239-9863,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Manhattan,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.753678,-73.9949,4,3,111,,,Hudson Yards-Chelsea-Flatiron-Union Square
9bb9b47a-0166-4bb9-8cb4-363aba17357c,JASA - Queens Office,JASA - Queens Office,"97-77 Queens Boulevard, 6 Floor",Queens,11374,Yes,1-718-286-1500,,,https://www.jasa.org/,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Queens,Yes,English;Korean;Russian;Spanish,,Yes,No,Survivors of Sexual Assault and DV;LGBTQ;Men;Elder Abuse Survivors,,Civil Legal Services;Community Education;Court/Police Accompaniment;Crisis Counseling;Elder Abuse Services;Emergency Assistance/Transportation;Long Term Counseling;Lock Replacement;Shelter Assistance/Housing Assistance,,40.728721,-73.858501,6,29,71701,4050482,4020920001,Rego Park
7faf1d9b-61d9-4c27-b95f-446a7b616f1d,JASA - LEAP,JASA - LEAP,"247 West 37 Street, 9 Floor",Manhattan,10018,Yes,1-212-273-5272,,,https://www.jasa.org/,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Manhattan,Yes,English;Korean;Russian;Spanish,,Yes,No,Survivors of Sexual Assault and DV;LGBTQ;Men;Elder Abuse Survivors,,Civil Legal Services;Community Education;Court/Police Accompaniment;Crisis Counseling;Elder Abuse Services;Emergency Assistance/Transportation;Long Term Counseling;Lock Replacement;Shelter Assistance/Housing Assistance,,40.753475,-73.990594,5,3,109,1014454,1007870011,Midtown-Midtown South
255ba3c2-a549-4080-829d-02a9faa95c4c,"Greenhope Services for Women, Inc.","Greenhope Services for Women, Inc.",435 East 119 Street,Manhattan,10035,Yes,1-212-360-4002,1-212-360-4012,,http://www.greenhope.org/index.shtml,1-212-360-4002,24/7,,24/7,,Brooklyn;Bronx;Manhattan;Queens;Staten Island,Yes,English;Spanish,,Yes,Yes,Survivors of Sexual Assault and DV;People with HIV/AIDS;LGBTQ;People with Substance Abuse Issues;People with Disabilities;Abusive Partners; Children at Risk of Abuse/Neglect,,Crisis Counseling;General Domestic Violence Services;HIV/AIDS Support Services;Sexual Assault Services;Shelter Assistance/Housing Assistance,,40.797569,-73.933103,11,8,192,1089085,1018070015,East Harlem North
dde9880c-a233-42c0-ad94-94c0066be958,Edith and Carl Marks Jewish Community House of Bensonhurst - Family Violence Prevention Program,Edith and Carl Marks Jewish Community House of Bensonhurst - Family Violence Prevention Program,7802 Bay Parkway,Brooklyn,11214,Yes,1-718-943-6347,1-718-837-5066,,http://www.jchb.org/family-violence-prevention-program/,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Brooklyn;Bronx;Manhattan;Queens;Staten Island,Yes,English;Polish;Russian;Other,,Yes,No,Survivors of Sexual Assault and DV;LGBTQ;Immigrants;Elder Abuse Survivors;Stalking Survivors;People with Disabilities,,Community Education;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;English as a Second Language Classes,,40.606369,-73.989235,11,44,270,3162352,3062640030,Bensonhurst West
c28083f2-cd41-4ef7-8eed-c1967c1e5abc,Dominican Women's Development Center (DWDC) - Nuevo Amanecer,Dominican Women's Development Center (DWDC) - Nuevo Amanecer,"519 West 189 Street, Ground Floor",Manhattan,10040,Yes,1-212-568-6616,,,http://dwdc.org/,1-212-568-6616,24/7,,24/7,,Brooklyn;Bronx;Manhattan;Queens;Staten Island,Yes,English;Spanish,,No,No,Survivors of Sexual Assault and DV;Immigrants;Other,Intimate Partner Violence,Community Education;Court/Police Accompaniment;General Domestic Violence Services;Emergency Assistance/Transportation;Long Term Counseling,,40.853427,-73.927961,12,10,277,1063854,1021590067,Washington Heights North
106a2b60-19fa-4cb3-8a93-1c7ed83aeaf6,Community Health Action of Staten Island (CHASI) - Staten Island Family Justice Center),Community Health Action of Staten Island (CHASI) - Staten Island Family Justice Center),126 Styvesant Place,Staten Island,10301,Yes,1-718-354-7074,1-347-817-5719,,https://www.chasiny.org,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Staten Island,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;People with HIV/AIDS;LGBTQ;Men;Immigrants;People with Substance Abuse Issues;Elder Abuse Survivors;Other,Community Food Pantry Services; SNAP & Health Insurance Enrollment Services; Linkage to Quality Medical and Dental Services; Overdose Prevention Program; Chronic Disease Self-Management Training; Harm Reduction Services; Syringe Exchange Services; Addiction Treatment Program; Recovery Support Services,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Healing Arts/Theatre Programs;Health Services;HIV/AIDS Support Services;Sexual Assault Services;Trafficking Victim Services;Shelter Assistance/Housing Assistance,,,,,,,,,
8ab87b43-de0c-4dfd-9215-aa42775cb5b7,Community Health Action of Staten Island (CHASI) - Bay Street Office,Community Health Action of Staten Island (CHASI) - Bay Street Office,26 Bay Street,Staten Island,10301,Yes,1-718-354-7074,1-347-817-5719,,https://www.chasiny.org,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Staten Island,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;People with HIV/AIDS;LGBTQ;Men;Immigrants;People with Substance Abuse Issues;Elder Abuse Survivors;Other,Community Food Pantry Services; SNAP & Health Insurance Enrollment Services; Linkage to Quality Medical and Dental Services; Overdose Prevention Program; Chronic Disease Self-Management Training; Harm Reduction Services; Syringe Exchange Services; Addiction Treatment Program; Recovery Support Services,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Healing Arts/Theatre Programs;Health Services;HIV/AIDS Support Services;Sexual Assault Services;Trafficking Victim Services;Shelter Assistance/Housing Assistance,,40.641387,-74.075954,1,49,3,5000031,5000050087,West New Brighton-New Brighton-St. George
53addde0-3b3a-4590-b76e-8f8a235590d4,"Community Agency for Senior Citizens, Inc. (CASC) - Elder Abuse Services","Community Agency for Senior Citizens, Inc. (CASC) - Elder Abuse Services","56 Bay Street, 5 Floor",Staten Island,10301,Yes,1-718-981-6626,1-718-981-9297,,,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Staten Island,No,English,,Yes,No,Elder Abuse Survivors;Other,Older Adults (60 years and older),Community Education;Court/Police Accompaniment;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement,Case Management; Entitlements and Benefits Assistance,40.640624,-74.075704,1,49,3,5000035,5000050103,West New Brighton-New Brighton-St. George
c4bf5f83-347e-4019-b3b6-e0fdf28881b5,Chinese-American Sunshine House - Alternative to Incarceration Programs - 5th Avenue Location,Chinese-American Sunshine House - Alternative to Incarceration Programs - 5th Avenue Location,"6304 5 Avenue, 1 Floor",Brooklyn,11220,Yes,1-917-969-7018,,,,,,,Other,Wed: 9:00 AM - 6:00 PM; Thurs: 9:00 AM - 8:00 PM; Fri: 9:00 AM - 6:00 PM,Brooklyn;Bronx;Manhattan;Queens;Staten Island,Yes,Chinese,,Yes,Yes,Immigrants;People with Disabilities;Abusive Partners;Other,,Community Education;General Domestic Violence Services;English as a Second Language Classes,,40.637686,-74.018044,7,38,122,3144086,3058090036,Sunset Park West
3b181c2c-5280-46d5-ae71-a6e669b8ff60,Chinese-American Sunshine House - Alternative to Incarceration Programs - 58th Street Location,Chinese-American Sunshine House - Alternative to Incarceration Programs - 58th Street Location,"837 58 Street, 3 Floor",Brooklyn,11220,Yes,1-917-969-7018,,,,,,,Other,Wed: 9:00 AM - 6:00 PM; Thurs: 9:00 AM - 8:00 PM; Fri: 9:00 AM - 6:00 PM,Brooklyn;Bronx;Manhattan;Queens;Staten Island,Yes,Chinese,,Yes,Yes,Immigrants;People with Disabilities;Abusive Partners;Other,,Community Education;General Domestic Violence Services;English as a Second Language Classes,,,,,,,,,
23041769-241a-4711-9ca1-1be631393a75,"Central Park Precinct, Domestic Violence Unit, New York City Police Department","Central Park Precinct, Domestic Violence Unit, New York City Police Department",86 Street and Transverse Road,Manhattan,10024,Yes,1-212-570-4829,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Manhattan,Yes,Other,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Services for survivors of all types of crime,,,,,,,,,,
d39e538c-0ddd-46c5-8a32-546bd5d23946,Carter Burden Network: Community Elder Mistreatment and Prevention Program - Harlem Office,Carter Burden Network: Community Elder Mistreatment and Prevention Program - Harlem Office,"312 East 109 Street, 4 Floor",Manhattan,10029,Yes,1-917-409-1261,1-877-389-3938,,http://www.carterburdennetwork.org,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Manhattan,Yes,English;Spanish,,Yes,No,Elder Abuse Survivors,,Community Education;Court/Police Accompaniment;Elder Abuse Services;Emergency Assistance/Transportation;Long Term Counseling;Lock Replacement,,40.792306,-73.94048,11,8,170,1074278,1016800045,East Harlem South
df6f6f0d-10cd-4ab5-80ab-6eebd373656c,Carter Burden Network: Community Elder Mistreatment and Prevention Program - Downtown Office,Carter Burden Network: Community Elder Mistreatment and Prevention Program - Downtown Office,"80 Centre Street, 5 Floor",Manhattan,10013,Yes,1-917-409-1261,1-877-389-3938,,http://www.carterburdennetwork.org/,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Manhattan,Yes,English;Spanish,,Yes,No,Elder Abuse Survivors,,Community Education;Court/Police Accompaniment;Elder Abuse Services;Emergency Assistance/Transportation;Long Term Counseling;Lock Replacement,,40.715447,-74.00189,1,1,29,1001830,1001660027,Chinatown
f16bb64d-c5dc-4ec3-8c08-c2e1cb49304d,"CAMBA, Inc. - Victims Assistance Program","CAMBA, Inc. - Victims Assistance Program","1720 Church Avenue, 2 Floor",Brooklyn,11226,Yes,1-718-282-5575,1-718-282-5997,,https://www.camba.org,1-800-310-2449,24/7,,Other,Mon - Tues: 9:00 AM - 5:00 PM; Wed: 9:00 AM - 7:00 PM; Thurs - Fri: 9:00 AM - 5:00 PM,Brooklyn,Yes,English;Haitian Creole;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Immigrants;Stalking Survivors;Survivors of Teen Dating Violence,,Civil Legal Services;Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Emergency Assistance/Transportation;Long Term Counseling;Sexual Assault Services;Services for Stalking Survivors,,40.649339,-73.963307,14,40,512,3341487,3050970085,Flatbush
9aaf154a-3031-43d7-b3c9-c11e332a5b81,Brooklyn Legal Services - Family Law and Domestic Violence Unit,Brooklyn Legal Services - Family Law and Domestic Violence Unit,105 Court Street,Brooklyn,11201,Yes,1-718-237-5500,1-718-855-0733,,http://www.legalservicesnyc.org/our-program/brooklyn,1-917-661-4500,Mon - Fri: 9:00 AM - 5:00 PM,,Mon - Fri: 9:00 AM - 5:00 PM,,Brooklyn,Yes,Albanian;Arabic;Bengali;Chinese;English;French;Haitian Creole;Hindi;Korean;Polish;Russian;Spanish;Urdu,,Yes,No,Survivors of Sexual Assault and DV;People with HIV/AIDS;LGBTQ;Immigrants;Trafficking Survivors;Stalking Survivors;People with Disabilities;Other,Veterans,Civil Legal Services;Immigration Legal Services;Family Court Legal Services,,40.690793,-73.991825,2,33,9,3002702,3002710023,Brooklyn Heights-Cobble Hill
cbe8287d-9720-4297-bda3-109ec6c962cb,Black Women's Blueprint - Liberatory Trauma Healing/Counseling,Black Women's Blueprint - Liberatory Trauma Healing/Counseling,279 Empire Boulevard,Brooklyn,11225,Yes,1-347-533-9103,,,http://www.blackwomensblueprint.org/index.html,,,,Other,Mon - Fri: 10:00 AM - 7:30 PM; Sat: 10:00 AM - 5:00 PM; Sun: 10:00 AM - 2:00 PM,Brooklyn;Bronx;Manhattan;Queens;Staten Island,Yes,American Sign Language (ASL);English;French;Haitian Creole;Spanish,,Yes,No,Survivors of Sexual Assault and DV;LGBTQ;Immigrants;Trafficking Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities; Children at Risk of Abuse/Neglect;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;English as a Second Language Classes;Health Services;Job Training;Long Term Counseling;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.663803,-73.952796,9,35,321,3034532,3013080065,Crown Heights South
1fa8bcdd-9f08-45fa-bafe-a56cbf7bfb52,"94th Precinct, Domestic Violence Unit, New York City Police Department","94th Precinct, Domestic Violence Unit, New York City Police Department",100 Meserole Avenue,Brooklyn,11222,Yes,1-718-383-4250,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.726993,-73.952982,1,33,561,3065579,3026190003,Greenpoint
6523371f-5565-4d00-b4f6-221dc9e6c42d,"84th Precinct, Domestic Violence Unit, New York City Police Department","84th Precinct, Domestic Violence Unit, New York City Police Department",301 Gold Street,Brooklyn,11201,Yes,1-718-834-4579,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.695447,-73.983228,2,35,15,3000252,3001340006,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
36fab4f1-67a8-4746-b00b-c74ebdfc391d,"83rd Precinct, Domestic Violence Unit, New York City Police Department","83rd Precinct, Domestic Violence Unit, New York City Police Department",480 Knickerbocker Avenue,Brooklyn,11237,Yes,1-718-574-1830,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.698466,-73.917768,4,37,433,3326387,3033070022,Bushwick North
be2bfe91-4017-42f6-8708-2bd994d20931,"79th Precinct, Domestic Violence Unit, New York City Police Department","79th Precinct, Domestic Violence Unit, New York City Police Department",263 Tompkins Avenue,Brooklyn,11216,Yes,1-718-636-6607,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.688993,-73.945025,3,36,263,3050453,3018000003,Bedford
4c4a6a0d-2a41-4ec1-a0ee-71349d7e5547,"76th Precinct, Domestic Violence Unit, New York City Police Department","76th Precinct, Domestic Violence Unit, New York City Police Department",191 Union Street,Brooklyn,11231,Yes,1-718-834-3204,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.683643,-74.000303,6,39,63,3004301,3003370027,Carroll Gardens-Columbia Street-Red Hook
8b5b67ff-7e75-486e-8bfe-a4adbb907c27,"75th Precinct, Domestic Violence Unit, New York City Police Department","75th Precinct, Domestic Violence Unit, New York City Police Department",1000 Sutter Avenue,Brooklyn,10027,Yes,1-718-827-3502,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,,,,,,,,
ded7100e-2345-49f6-8f13-802e817aa4ec,"73rd Precinct, Domestic Violence Unit, New York City Police Department","73rd Precinct, Domestic Violence Unit, New York City Police Department",1470 East New York Avenue,Brooklyn,11212,Yes,1-718-495-6205,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.671122,-73.913501,16,41,924,3080735,3034970002,Brownsville
4d80c52a-de6b-47fa-ac27-314b06694ac4,"6th Precinct, Domestic Violence Unit, New York City Police Department","6th Precinct, Domestic Violence Unit, New York City Police Department",233 West 10 Street,Manhattan,10014,Yes,1-212-741-4800,,,https://www1.nyc.gov/site/nypd/index.page,,,,24/7,,Manhattan,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Teenagers;Other,Survivors of All Crime,General Domestic Violence Services;Elder Abuse Services;Sexual Assault Services;Services for Stalking Survivors;Teen Dating Survivor Services;Trafficking Victim Services,,40.733889,-74.005394,2,3,73,1011192,1006200033,West Village
3e3b9c3c-c3e0-42f8-87bb-39d41c3acee8,"69th Precinct, Domestic Violence Unit, New York City Police Department","69th Precinct, Domestic Violence Unit, New York City Police Department",9270 Foster Avenue,Brooklyn,11236,Yes,1-718-257-6210,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.646026,-73.909238,18,46,962,,,Canarsie
2f57f056-cc5f-4e26-aacf-e96a2d9ea173,"68th Precinct, Domestic Violence Unit, New York City Police Department","68th Precinct, Domestic Violence Unit, New York City Police Department",333 65 Street,Brooklyn,11220,Yes,1-718-439-4217,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.638827,-74.022721,10,38,70,3144156,3058170055,Bay Ridge
0e011e9f-28b2-40dc-91ba-2f85ceaeebd4,"67th Precinct, Domestic Violence Unit, New York City Police Department","67th Precinct, Domestic Violence Unit, New York City Police Department",2820 Snyder Avenue,Brooklyn,11226,Yes,1-718-287-3252,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.648843,-73.951015,17,40,824,3117400,3051110024,Erasmus
2d7799bf-07a7-4aa7-b108-3f7b6505dd2a,"60th Precinct, Domestic Violence Unit, New York City Police Department","60th Precinct, Domestic Violence Unit, New York City Police Department",2951 West 8 Street,Brooklyn,11224,Yes,1-718-946-3362,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.576215,-73.976522,13,48,354,3196591,3072790290,West Brighton
35b402f8-c328-4c04-a099-48d39a11d405,"5th Precinct, Domestic Violence Unit, New York City Police Department","5th Precinct, Domestic Violence Unit, New York City Police Department",19 Elizabeth Street,Manhattan,10013,Yes,1-212-334-0738,,,https://www1.nyc.gov/site/nypd/index.page,,,,24/7,,Manhattan,Yes,Language Line Service,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Teenagers;Other,Survivors of All Crime,General Domestic Violence Services;Elder Abuse Services;Sexual Assault Services;Services for Stalking Survivors;Teen Dating Survivor Services;Trafficking Victim Services,,40.716004,-73.997331,3,1,29,1066496,1002010020,Chinatown
4af7ac7b-6ef7-4d68-9d9c-65c84ce852f7,"49th Precinct, Domestic Violence Unit, New York City Police Department","49th Precinct, Domestic Violence Unit, New York City Police Department",2121 Eastchester Road,Bronx,10461,Yes,1-718-918-2030,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Bronx,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.856047,-73.843944,11,13,296,2097543,2042050001,Pelham Parkway
01967f1c-e9c7-424d-840f-3eea39457dc0,"46th Precinct, Domestic Violence Unit, New York City Police Department","46th Precinct, Domestic Violence Unit, New York City Police Department",2120 Rye Avenue,Bronx,10457,Yes,1-718-220-5254,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Bronx,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,,,,,,,,
d4172798-0e1a-484e-ad16-d3c2517a11be,"43rd Precinct, Domestic Violence Unit, New York City Police Department","43rd Precinct, Domestic Violence Unit, New York City Police Department",900 Freely Avenue,Bronx,10473,Yes,1-718-542-2422,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Bronx,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,,,,,,,,
c2013cd3-9bf8-4ebd-a8fd-72e84d655fb2,"32nd Precinct, Domestic Violence Unit, New York City Police Department","32nd Precinct, Domestic Violence Unit, New York City Police Department",250 West 135 Street,Manhattan,10030,Yes,1-212-690-6346,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Manhattan,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.815922,-73.945191,10,9,228,1075467,1019400048,Central Harlem North-Polo Grounds
